Date (MM/DD/YY H:MM:SS AM/PM),Cell Line,ID,Name,Initial Volume (mL),Sample Volume (mL),Volume Before Sampling (mL),Volume After Sampling (mL),Feed Media Added (mL),base,osmo,vcd,dcd,tcd,IgG (mg/L),NH4+,Na+,Titer,PCV,pCO2,pHoff,pO2,air sparge,air sparge sp,air sparge total,co2 sparge,co2 sparge total,do2 controller output,do2 primary,do2 secondary,flowrate overlay,oxygen sparge,oxygen sparge total,ph controller output,ph primary,pressure exhaust valve,sparge total,temperature,temperature jacket,weight load cell,Titer_range,Titer_group,viab,Titer_category,Run Time (day),Run Time (hr),glc,lac,glc_after,lac_after,ccell,ivcc,IgG (mg),cglc,clac,mu,IgG (mg/10^9 cells/hr),qglc,qlac,mu_poly,qIgG_poly (mg/10^9 cells/hr),qglc_poly,qlac_poly,mu_s
2023-01-02 06:00:00,400L,738096,Genentech,400000,0,400000,400000,0,0,285.8269203,0.45459241,0.0278962419931897,0.482488651993189,0,3.943686882,51.47792809,0.983057317,0.178606349,52.72945067,7.125579401,117.8978824,2.383105171,15.70985636,2509.305825,0.113122407,184.0333196,11.78813995,29.41063021,30.09321035,15.08790367,0.043104866,0,46.90274067,7.181172376,57.8340324,2.444319973,36.99201202,37.28706471,440.2672208,0.95-1.00,Middle 60%,94.21825946000014,0,1,30,45.1802342747396,10.6881529085257,45.1802342747396,10.6881529085257,89399.46160000001,10.23445996,0,1276.724447700881,2642.75636323266,0.0187390162902335,0,0.2406122442215271,0.5534425102433586,0.0211420185014395,0,0.122772736365777,0.6041458748635621,0.020231345476907428
2023-01-02 16:00:00,400L,738096,Genentech,400000,0,400000,400000,0,0,284.5347452,0.56631654,0.0483049655650489,0.614621505565048,0,4.546390809,51.26710588,0.983057317,0.240547163,44.5557952,7.109438364,112.7377462,3.543486204,23.37923555,4271.070469,0.083985183,233.2508283,17.53342241,29.29865227,30.08269257,15.08913911,0.043840123,0,47.51104427,7.180001087,59.01578651,3.584936833,36.99201202,37.28919422,439.6515662,0.95-1.00,Middle 60%,92.14069714000014,0,1,40,44.765369307711,13.8075105794849,44.76536930771099,13.8075105794849,134089.1136,15.33900471,0,1442.670434512321,3890.499431616339,0.0218871878829155,0,0.0812736467886977,0.6110941961982408,0.01951984767150507,0,0.131129193956467,0.5098459406871376,0.020394858696241448
2023-01-03 02:00:00,400L,738096,Genentech,400000,0,400000,400000,0,0,285.5840264,0.67804067,0.0748097292564947,0.752850399256494,0,5.149094736,50.50678422,0.983057317,0.302487978,36.38213973,7.093297328,107.57761,3.523848834,23.38562712,6563.925425,0.007943711,251.002869,20.83106903,28.18332989,28.7679703,15.08893602,0.262397147,58.20513843,49.87784504,7.163134589,59.75043888,3.776102647,36.99201202,37.27282036,439.0303101,0.95-1.00,Middle 60%,90.06313481000008,0,2,50,44.3505043406825,16.9268682393428,44.3505043406825,16.9268682393428,178778.7656,21.56079076,0,1608.61642132372,5138.242495559499,0.01795692251423528,0,0.06667940101034153,0.501360483113671,0.01796854515295149,0,0.1836020134791481,0.4289388592521448,0.01870308710757245
2023-01-03 12:00:00,400L,738096,Genentech,400000,0,400000,400000,0,36.149179,285.3890947,0.79720602,0.121695956937295,0.918901976937295,0,5.613346656,52.35422654,0.983057317,0.425871267,34.9312833,7.054563894,108.5834365,3.458471766,22.93612478,8741.715303,0.006101934,251.0044556,24.5014316,29.64722322,30.1366061,15.08859009,0.567957377,296.8387051,50.21257286,7.136790052,60.24859161,4.041844883,36.9638282,37.27963017,439.1203757,0.95-1.00,Middle 60%,86.75637228000006,0,2,60,42.1245987699549,19.4739258992007,42.1245987699549,19.4739258992007,226444.9056,28.93702421,0,2498.978649614759,6157.065559502659,0.01615531162452566,0,0.3017672347026376,0.345305998938781,0.01685764781352958,0,0.2590278439716487,0.3524202396338025,0.016006078705858275
2023-01-01 00:00:00,400L,738268,Genentech,400000,0,400000,400000,0,0,292.7259932,0.208933771,0.0229127508880391,0.231846521888039,0,3.602303692,55.82417109,1.031002075,0.08732482,63.94511202,7.191576316,107.8186725,0.136812063,0.898100808,321.3403954,0,40.51932953,0.741275902,25.10977283,23.83163092,15.08511824,0.009289614,0,50,7.163280668,58.91247437,0.137150682,36.99517708,37.22691849,431.0308759,1.00-1.05,Middle 60%,90.11727642000004,0,0,0,47.0359390972268,11.3150417850799,,,0,0,0,0,0,,,,,,0,1.242867473363943,0.3426876431669,0.07145816431042333
2023-01-01 10:00:00,400L,738268,Genentech,400000,0,400000,400000,0,0,295.7783188,0.28426612,0.0270469794938987,0.311313099493898,0,3.974204586,56.26691017,1.031002075,0.117937075,58.54369492,7.179831225,108.5270543,0.97056108,6.326110706,500.7609787,0.107855913,44.80916851,4.762294707,29.90369917,28.2650297,15.08404058,0.009982884,0,47.22692551,7.180420861,58.5620142,0.971206363,37.00313858,37.16731213,439.9839212,1.00-1.05,Middle 60%,91.31196871000023,0,0,10,45.8798748751082,12.7384876776198,45.8798748751082,12.7384876776198,30132.93960000001,2.465999455,0,462.4256888474412,569.3783570159599,0.03054840456158983,0,0.4688014913282302,0.5772287944564448,0.03812412762774958,0,0.4206962501596632,0.4931004159093501,0.030686965925408184
2023-01-01 20:00:00,400L,738268,Genentech,400000,0,400000,400000,0,0,298.8306444,0.35959847,0.0291286401483168,0.388727110148316,0,4.34610548,56.70964925,1.031002075,0.148549329,53.14227782,7.168086134,109.2354362,1.455558869,9.525702324,1204.727526,0.090383527,83.23532295,7.163422747,29.87047533,28.08664959,15.08477203,0.010570294,0,47.75242519,7.179628611,59.35913769,1.430403943,36.97081696,37.14114784,439.2444717,1.00-1.05,Middle 60%,92.50666100000018,0,0,20,44.7238106585403,14.1619335812611,44.72381065854029,14.1619335812611,60265.87960000001,5.685322404999999,0,924.851375474602,1138.75671847248,0.0234000599411749,0,0.3591016603562255,0.4421569149007868,0.02107461253171707,0,0.1086512394434907,0.5578424941367147,0.02270725312208611
2023-01-02 06:00:00,400L,738268,Genentech,400000,0,400000,400000,0,0,300.5161905,0.445361186,0.0310636158126401,0.47642480181264,0,4.693763089,56.85785899,1.031002075,0.183755122,46.41604028,7.156341042,107.1983155,2.218239913,14.60671784,2274.081653,0.077818296,104.1403189,10.9602324,29.88888739,28.03945324,15.08491232,0.01038863,0,47.99069424,7.180816751,60.42092419,2.225585964,36.96780777,37.14153965,438.9631583,1.00-1.05,Middle 60%,93.47984914000003,0,1,30,43.9384715246786,16.1821341585257,43.9384715246786,16.1821341585257,94570.96600000001,9.710120685,0,1238.987029019281,1946.83694937832,0.0213085749977015,0,0.1951250918000536,0.5019383424265925,0.01729629257818302,0,0.04068691848532342,0.5678126556291124,0.022694188635877577
2023-01-02 16:00:00,400L,738268,Genentech,400000,0,400000,400000,0,0,298.8437166,0.55221051,0.0351525399353589,0.587363049935358,0,4.995229131,56.44489183,1.031002075,0.229716118,37.16557664,7.144595951,99.93009392,3.180992846,21.3862937,3875.839207,0.029959934,104.6524734,16.05115147,29.36888426,27.66363026,15.08495607,0.010787626,0,49.04204544,7.181724072,61.07814236,3.192024209,36.99166893,37.13706009,439.0954199,1.00-1.05,Middle 60%,94.01519385000014,0,1,40,43.8697548124958,19.3473644094138,43.8697548124958,19.3473644094138,137310.6956,14.697979165,0,1266.4737138924,3212.92904973356,0.02142188364574449,0,0.01377679668706187,0.6345870203775507,0.01991203095489212,0,0.1027476915332795,0.5378727272569849,0.020036270007567775
2023-01-03 02:00:00,400L,738268,Genentech,400000,0,400000,400000,0,85.233453,297.1712427,0.659059833,0.0379852002359223,0.697045033235922,0,5.296695172,56.03192466,1.031002075,0.275677114,27.91511299,7.132046553,92.66187238,3.571013606,23.59926577,6084.675259,0,104.6524734,20.27257643,28.29104378,26.50915533,15.08508476,0.174033395,21.5987054,52.74176949,7.11992187,61.94286587,3.7628842,37.01972961,37.11498871,436.6277005,1.00-1.05,Middle 60%,94.55053857000003,0,2,50,43.8010380947623,22.5125946603019,43.80103809476229,22.5125946603019,180050.4248,20.75433088,0,1293.960400985803,4479.021150088801,0.01764252276421831,0,0.01134622310050364,0.5226298603247653,0.02591641018750091,0,0.2350693432143979,0.5052820041654474,0.01833532958330663
2023-01-03 12:00:00,400L,738268,Genentech,400000,0,400000,400000,0,922.541602,301.2253269,0.943956718,0.0507936455328823,0.994750363532882,0,5.616973748,60.67149516,1.031002075,0.391265887,32.07170235,7.13023458,88.7298489,3.533832991,23.63659466,8299.088892,0,104.6524734,23.66174463,29.80475101,27.67024109,15.08430573,0.453918684,196.4558258,53.83899525,7.121278563,62.492201,3.988637307,36.96984448,37.09875679,439.7659674,1.00-1.05,Middle 60%,94.89382991000002,0,2,60,40.5289409067696,25.7858702930728,40.5289409067696,25.7858702930728,294009.1788,28.769413635,0,2602.79927618288,5788.33140319716,0.03554509587842676,0,0.4082424708530277,0.4083894992511402,0.03025989930893083,0,0.3312435720060914,0.3822823775754247,0.03540653451460882
2023-01-01 00:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,301.4100187,0.192258886,0.0230347786279421,0.215293664627942,0,3.410160793,55.08453243,1.027156997,0.070821524,63.51211392,7.182877736,95.75864762,0.146085791,0.004474455,352.9822265,0.020286379,69.05600098,0.010263056,31.39655701,31.25074635,15.01766636,0,0,50,7.153091459,57.45714783,0.061804666,36.98843002,37.28795883,423.8212317,1.00-1.05,Middle 60%,89.30076337000006,0,0,0,34.2365785707942,9.27856696269982,,,0,0,0,0,0,,,,,,0,-3.007988563285387,0.6937576663193399,0.0685773853430248
2023-01-01 10:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,298.0392322,0.236430673,0.0254004561250316,0.261831129125031,0,3.713743258,54.87039075,1.027156997,0.093209582,58.41492856,7.180633775,94.59678678,1.154911789,7.497089081,592.677973,0.128990247,50.18690598,5.627153096,29.95245996,29.68117823,15.01304046,0,0,46.76169266,7.178769946,57.27088787,1.127043273,36.98843002,37.16493217,433.5295737,1.00-1.05,Middle 60%,90.29891663000024,0,0,10,38.256443249184,11.0675246336589,38.256443249184,11.0675246336589,17668.71480000002,2.143447795,0,-1607.945871355919,715.5830683836323,0.0206078203084951,0,-1.875419913546249,0.8346168612700364,0.03895623270602586,0,-1.898791270367931,0.7138212529964338,0.020932331806760462
2023-01-01 20:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,294.6684457,0.280602459,0.0267485428529083,0.307351001852908,0,4.017325724,54.65624907,1.027156997,0.115597639,53.31774321,7.178389813,93.43492593,1.620096889,10.81697246,1411.64114,0.099920619,108.0914746,8.116234756,29.99321163,29.56891012,15.02365781,0,0,46.72773193,7.179733119,57.99988075,1.628607395,36.94585037,37.16526573,432.8961438,1.00-1.05,Middle 60%,91.29706990000011,0,0,20,42.2763079331246,12.8564822935168,42.2763079331246,12.8564822935168,35337.42920000001,4.728613455,0,-3215.89174493216,1431.166132326792,0.01708663652912672,0,-1.554973728043642,0.6920089058655915,0.009028411935504375,0,-1.07682835096446,0.7248379381885267,0.01546407903780394
2023-01-02 06:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,291.1316901,0.322787483,0.0257255917658079,0.348513074765807,0,4.314551362,54.44210739,1.027156997,0.13368616,48.56606872,7.176555042,91.59676616,2.375876291,15.52381536,2596.010005,0.0866814,156.4243479,11.62590755,29.57498247,29.43620468,15.01416316,0,0,46.79616524,7.180419483,58.40196323,2.330389995,37.03609737,37.15762329,431.188089,1.00-1.05,Middle 60%,92.61847155000022,0,1,30,46.6863914718355,14.5647484236234,46.6863914718355,14.5647484236234,52211.4388,7.745563164999999,0,-4979.925160416517,2114.472584369431,0.01398267391072951,0,-1.461768992732363,0.5662229385012181,0.004505346363483825,0,-0.4275168441515173,0.7349952966860783,0.01722778889337251
2023-01-02 16:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,289.6403894,0.383752754,0.0401089568798871,0.423861710879887,0,4.719214114,54.22796571,1.027156997,0.203861599,37.97489431,7.168010452,101.1887751,3.333894412,22.38478273,4295.552227,0.05478682,185.6614952,16.80201806,29.80360847,29.16695234,15.02723347,0,0,47.51351505,7.178677683,59.18186783,3.342717667,37.00540653,37.14544354,431.4606451,1.00-1.05,Middle 60%,90.53725405000004,0,1,40,44.9934139079464,17.5645837699822,44.9934139079464,17.5645837699822,76597.5472,11.27826435,0,-4302.734134860877,3314.406722912951,0.01725740950263813,0,0.4792303326071156,0.8491619271667328,0.01535879684358981,0,0.1135061390952203,0.7044566024234725,0.014012294519993793
2023-01-03 02:00:00,400L,738799,Genentech,400000,0,400000,400000,0,0,288.1490886,0.444718025,0.0580379680843409,0.50275599308434,0,5.123876867,53.80110615,1.027156997,0.274037038,27.38371991,7.159465863,110.7807841,3.602370253,23.69141995,6561.336997,0.019381972,189.4264221,20.07725958,28.21175585,28.12262619,15.01682345,0.164547004,23.61313229,50,7.153554864,60.05705482,3.755923531,37.04023361,37.1433194,430.0794904,1.00-1.05,Middle 60%,88.45603655000014,0,2,50,43.3004363385066,20.5644191274422,43.3004363385066,20.5644191274422,100983.6556,15.420618245,0,-3625.54310708496,4514.340865896951,0.01471754286218466,0,0.4086994043370581,0.7241861592465408,0.0350855705230096,0,0.5453016108597477,0.6805682006935746,0.016340100353506318
2023-01-03 12:00:00,400L,738799,Genentech,400000,0,400000,400000,0,377.187192,315.4702619,0.806175574,0.0848915561313765,0.891067130131376,0,5.456220843,56.88207794,1.027156997,0.385580123,30.95106546,7.123649761,105.1314814,3.540775099,23.64427807,8784.802861,0.018984417,189.4264221,23.65601126,30.30046171,29.43366444,15.02258156,0.441294189,196.5036734,50.26218704,7.121743636,60.10487698,4.007557092,36.99682018,37.15468769,431.028349,1.00-1.05,Middle 60%,90.47304594000006,0,2,60,40.9541706909567,23.4375972579929,40.9541706909567,23.4375972579929,245566.6752,21.67508624,0,-2687.036848065,5663.612118117231,0.05779189361732434,0,0.3751343278797766,0.4593800996100069,0.04585982906113628,0,0.5691618731030073,0.4145730125338878,0.05746738211905869
2023-01-01 00:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,299.6075413,0.198083333,0.0146009182617239,0.212684251261723,0,3.520922975,55.9417454,0.999576902,0.059791345,142.0131604,7.218483123,136.7181148,0.025249508,0.019544248,497.1767774,0.004160009,73.93515808,0.025687254,38.96538956,38.54424309,15.01159718,0,0,49.82674873,7.163726263,57.91861656,0.017313095,37.01098251,37.28014206,424.9452722,0.95-1.00,Middle 60%,93.13493210000043,0,0,0,46.2861393514509,9.66042987344582,,,0,0,0,0,0,,,,,,0,0.2841632125425542,2.309620662167784,0.06779904746290412
2023-01-01 10:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,300.8472107,0.275006406,0.019540223646378,0.294546629646378,0,3.730353812,56.14826097,0.999576902,0.094406734,109.706514,7.20954238,123.1826788,0.843672051,5.518898039,433.9436008,0.097397688,35.9889574,4.152329631,29.88197504,29.47631605,15.01119943,0,0,47.54226665,7.179977245,57.32065968,0.835616643,37.01098251,37.25500786,432.5977039,0.95-1.00,Middle 60%,93.36599992,0,0,10,45.5136127078754,11.327753652309,45.5136127078754,11.327753652309,30769.2292,2.365448695,0,309.0106574302018,666.9295115452721,0.03251944257450911,0,0.3265877823553913,0.7048657543862648,0.04323066639361717,0,0.2759022799523507,0.6715173004815979,0.03264075417997603
2023-01-01 20:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,302.0868802,0.351929478,0.024075333366113,0.376004811366113,0,3.93978465,56.35477653,0.999576902,0.129022123,77.39986767,7.200601637,109.6472427,1.283484716,8.261461182,1054.946042,0.090814341,75.47923141,6.172867961,29.87932278,29.65794403,15.01048364,0,0,47.62651085,7.180143137,57.96718639,1.249854586,37.01098251,37.21752361,433.4977274,0.95-1.00,Middle 60%,93.59706774,0,0,20,44.7410860698505,12.9950774311722,44.7410860698505,12.9950774311722,61538.45800000001,5.500128114999999,0,618.0213126401603,1333.859023090552,0.02453937442827887,0,0.2464451813145525,0.5318961065764102,0.02049181487181965,0,0.2502820027056586,0.05445831289795684,0.02393281640094616
2023-01-02 06:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,303.3265496,0.429639592,0.0308735371364694,0.460513129136469,0,4.081178572,56.5612921,0.999576902,0.163703389,50.81393529,7.189836062,97.94454088,1.900015786,12.28602134,1981.592704,0.06226529,104.3652163,9.211903744,29.7658832,29.67474804,15.0113162,0,0,48.32120468,7.179765339,58.57101864,1.900685318,37.01098251,37.2589117,430.8394385,0.95-1.00,Middle 60%,93.29583997000009,0,1,30,43.9392526144008,14.2822559169627,43.93925261440079,14.2822559169627,92622.50360000003,9.407973464999998,0,938.7546948200427,1848.730417406752,0.01988566768641447,0,0.2051855648406624,0.3293831691140235,0.01467530510375084,0,0.2162467296559163,-0.09082231531427666,0.02109878374107832
2023-01-02 16:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,304.566219,0.513401543,0.0624520723928606,0.57585361539286,0,3.802889589,56.76780767,0.999576902,0.198945679,59.51599135,7.167730197,97.54698443,2.628449266,17.76303778,3325.81333,0.016738773,113.7560767,13.32369698,29.4092864,29.20425938,15.01320866,0,0,48.80250961,7.179136376,59.5179176,2.629017615,37.00105919,37.18812286,431.3584775,0.95-1.00,Middle 60%,89.15487014000011,0,1,40,42.9497723639512,13.2031958925399,42.9497723639512,13.2031958925399,126127.284,14.12317914,0,1334.546794999883,1417.106407637632,0.01776422000934241,0,0.2098487995329281,-0.228846862427226,0.01730583698491686,0,0.175991915209373,0.01969708725843611,0.01655110395467796
2023-01-03 02:00:00,400L,739267,Genentech,400000,0,400000,400000,0,0,306.0573215,0.597163495,0.105266922723112,0.702430417723112,0,3.524600606,56.72718407,0.999576902,0.234187969,68.21804741,7.145624332,97.14942799,3.62083546,24.01685972,5294.802222,0.00247858,114.0367966,19.29946911,27.82286816,27.31158171,15.00889877,0.070971838,2.281590441,50,7.146901269,60.61940796,3.701132059,36.95950699,37.2481393,432.0785156,0.95-1.00,Middle 60%,85.0139003,0,2,50,41.9602921190523,12.1241358681172,41.9602921190523,12.1241358681172,159632.0648,19.67600433,0,1730.338892959442,985.4823978685517,0.01508456490776005,0,0.1781940203485676,-0.1943263091310643,0.02467042262756446,0,0.1346711706396961,0.2789279979221814,0.015691122935092408
2023-01-03 12:00:00,400L,739267,Genentech,400000,0,400000,400000,0,294.069664,305.6912447,0.86854172,0.121880775229759,0.990422495229759,0,4.338624507,58.92141406,0.999576902,0.350661364,57.57937656,7.125852022,113.1758309,3.681393192,24.53478705,7579.235952,0.002468714,114.0367966,22.54757235,29.59398794,29.06070641,15.01015418,0.328308188,71.97348286,50.39562168,7.126005373,60.92378326,4.020155206,37.03082916,37.25352993,430.6134201,0.95-1.00,Middle 60%,87.69406230000006,0,2,60,41.3843157374719,17.1041140874778,41.3843157374719,17.1041140874778,268183.3548,27.004530405,0,1960.729445591601,2977.473685612792,0.03703039632017684,0,0.0785937548268049,0.6795333970836149,0.03049981822800116,0,0.07265824263856578,0.4954723957397305,0.03690908471471034
2023-01-01 00:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,364.1342736,0.206570284,0.0277547540239976,0.234325038023997,0,3.366067803,56.84204248,1.031571717,0.084972257,71.07393541,7.134890091,97.39160293,0.108321337,0.677112448,343.4910353,0.025661087,60.27694284,0.541760325,25.75949146,27.17098152,15.08835543,0.042983487,0,49.44358116,7.184775181,55.81463211,0.132364644,36.94230499,37.51172241,423.2187598,1.00-1.05,Middle 60%,88.15544670000024,0,0,0,49.1024571871045,10.5207721247779,,,0,0,0,0,0,,,,,,0,0.3976603470974661,0.6476849360215293,0.0668473416521896
2023-01-01 10:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,343.8239774,0.278859436,0.0318012591049852,0.310660695104985,0,3.582753545,57.11821882,1.031571717,0.093434882,67.97235382,7.133222848,96.88175541,1.037571707,6.629788232,543.0863327,0.132781288,70.28893135,4.963926353,30.03038992,30.24744074,15.08791147,0.043983032,0,46.20827671,7.181256528,55.1649329,1.07622946,37.00464916,37.28046337,434.4182349,1.00-1.05,Middle 60%,89.76334644000006,0,0,10,48.0327209307489,12.1212342140319,48.0327209307489,12.1212342140319,28915.66080000001,2.4271486,0,427.8945025422387,640.1848357015997,0.02978357072986797,0,0.4407378503135724,0.6594001245964088,0.03111521092810603,0,0.368766909167079,0.557734435883045,0.030079809106904734
2023-01-01 20:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,323.5136812,0.351148587,0.0331611402726723,0.384309727272672,0,3.799439288,57.39439515,1.031571717,0.101897506,64.87077223,7.131555606,96.37190789,1.543318635,9.771335459,1290.071388,0.137847106,146.772254,7.296168323,29.65581415,30.09564497,15.08779504,0.044480109,0,46.51526291,7.18068944,55.60145538,1.579828548,36.99175514,37.2820396,434.8604031,1.00-1.05,Middle 60%,91.37124618000007,0,0,20,46.962984679944,13.7216963143872,46.962984679944,13.7216963143872,57831.32120000002,5.577188715,0,855.7890028641968,1280.36967584372,0.02294864457622947,0,0.3395944850705164,0.5080767361450892,0.02206839982235775,0,0.3503885351805481,0.5059406238837029,0.021467452691048286
2023-01-02 06:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,303.9180023,0.425923863,0.0325719649278077,0.458495827927807,0,4.030201872,57.67057149,1.031571717,0.113373667,61.33680414,7.129123503,96.51960711,2.206382258,14.46745351,2386.226228,0.119297696,217.8848225,10.87865111,29.80435999,29.95945106,15.08822298,0.04311179,0,46.60307442,7.180029869,56.40110626,2.245379682,36.97911514,37.27954395,434.4540631,1.00-1.05,Middle 60%,92.89590811000015,0,1,30,45.8505148870978,15.3768655528419,45.8505148870978,15.3768655528419,87741.4316,9.462550965,0,1300.776920002676,1942.4373712256,0.01924538078785316,0,0.2863233133142731,0.4260012662795341,0.02057400189280018,0,0.335171948341916,0.4700016914527726,0.022207764558215118
2023-01-02 16:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,301.82741,0.550491355,0.0426290708176516,0.593120425817651,0,4.43605009,57.94674783,1.031571717,0.192650445,52.42487773,7.116045171,104.845774,3.203747966,21.1642227,3990.548318,0.102158458,277.544845,15.8646775,29.24061893,29.32090282,15.08860657,0.045001575,0,47.09506035,7.179120612,57.27525673,3.248133998,36.94272655,37.27487766,435.4542874,1.00-1.05,Middle 60%,92.81274612000011,0,1,40,44.0976491873709,17.7490585701598,44.09764918737091,17.7490585701598,137568.4284,14.344627055,0,2001.923199893437,2891.31457815276,0.0255152704922303,0,0.3590410447140126,0.4858984115747159,0.0218727761281457,0,0.2942680330337303,0.4052803205246319,0.022552886721868476
2023-01-03 02:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0,299.7368177,0.675058846,0.052927645323868,0.727986491323868,0,4.841898309,58.22292417,1.031571717,0.271927224,43.51295131,7.102966839,113.171941,3.625433483,23.66662069,6205.163545,0.025335487,309.7270602,20.18615604,28.28675165,28.20708653,15.08748113,0.178972212,24.18753763,48.86362537,7.177173109,57.70113354,3.801193772,37.00600872,37.2525658,434.0497952,1.00-1.05,Middle 60%,92.72958414000001,0,2,50,42.344783487644,20.1212515874778,42.344783487644,20.1212515874778,187395.4248,20.47237806,0,2703.069479784198,3840.191785079961,0.0203284191701585,0,0.2860536758586688,0.3871229453322087,0.0244882120383368,0,0.2677415040085886,0.3650281259534526,0.021809611055340232
2023-01-03 12:00:00,400L,739802,Genentech,400000,0,400000,400000,0,0.0361999999999999,297.6462253,0.900668471,0.109019346755315,1.00968781775531,0,5.243957313,58.49910051,1.031571717,0.367577921,39.05625563,7.063394218,116.0739606,3.565560055,23.61301315,8439.37666,0.005986111,310.4042593,23.6534775,29.56465443,29.73170822,15.08841627,0.471678893,206.430034,50,7.148532086,58.26627251,4.029406109,37.01709106,37.24514706,433.7195477,1.00-1.05,Middle 60%,89.20266791000049,0,2,60,40.5782851362152,22.5717783081705,40.5782851362152,22.5717783081705,277639.2748,28.351014645,0,3409.668820355719,4820.402473357041,0.02863561766886598,0,0.2242137116454905,0.3110343641637459,0.02662348665749506,0,0.2209531307777767,0.2999121238583066,0.028339379291830398
2023-01-01 00:00:00,400L,739943,Genentech,400000,0,400000,400000,0,27.397998,290.2745098,0.182541088,0.0266050665838906,0.20914615458389,0,3.221652423,50.86942082,1.058819528,0.08151597,50.75769246,7.254589552,107.1113956,0,0,448.7914198,0,37.19500557,0,32.37143761,28.14426079,15.08313208,0.011221316,0,49.99475037,7.187468824,59.00507462,0,36.98392258,37.22574707,433.4002588,1.05-1.10,Middle 60%,87.27919878000027,0,0,0,48.7417148582339,2.55978947602131,,,0,0,0,0,0,,,,,,0,0.9818310481849856,1.264063131132203,0.07940419499603082
2023-01-01 10:00:00,400L,739943,Genentech,400000,0,400000,400000,0,0,289.4631508,0.260623284,0.028101852564039,0.288725136564039,0,3.465662377,51.27610398,1.058819528,0.105989122,47.46355793,7.240712191,111.7475842,1.103564008,7.296292114,592.9727728,0.092972622,40.60581051,5.488078093,29.83811291,25.97220223,15.0833821,0.009065105,0,47.62882553,7.178262711,58.8353894,1.104365907,36.96780777,37.12341599,441.9440869,1.05-1.10,Middle 60%,90.26691860000004,0,0,10,47.3634438320122,5.19141929396092,47.3634438320122,5.19141929396092,31232.87840000002,2.21582186,0,551.30841048868,1052.651927175844,0.03523848076848562,0,0.6220134619583995,1.187654055339814,0.06418979119729837,0,0.5322990843533675,0.9958504592140437,0.03529724057163946
2023-01-01 20:00:00,400L,739943,Genentech,400000,0,400000,400000,0,0,288.6517918,0.338705481,0.0244994884670833,0.363204969467083,0,3.709672331,51.68278714,1.058819528,0.130462273,44.1694234,7.22683483,116.3837729,1.653901062,11.07191825,1412.119659,0.076110174,63.66768005,8.302616963,30.00815907,25.68763842,15.08425612,0.008500236,0,48.04612396,7.181034813,59.4738369,1.671847012,37.01972961,37.12576305,441.7907611,1.05-1.10,Middle 60%,93.25463842000008,0,0,20,45.9851728057905,7.82304911190053,45.9851728057905,7.82304911190053,62465.75720000001,5.212465685,0,1102.61682097736,2105.303854351688,0.02605654911290633,0,0.4599382197921704,0.8781923951004117,0.01497098870505334,0,0.3605582576087469,0.8619269921610968,0.025762750097141462
2023-01-02 06:00:00,400L,739943,Genentech,400000,0,400000,400000,0,0,287.8326241,0.407222543,0.0191516686399141,0.426374211639914,0,3.987620078,52.0894703,1.058819528,0.16458866,40.0266072,7.210932112,120.2166949,2.558730628,17.02428324,2652.473337,0.048363286,66.42707909,12.76303054,29.87897139,25.70556431,15.08360063,0.008728478,0,48.71431164,7.181724072,60.56668346,2.556137905,37.01972961,37.14957336,441.1713882,1.05-1.10,Middle 60%,95.50824883000001,0,1,30,44.5913414651746,10.7099283858792,44.5913414651746,10.7099283858792,89872.58200000001,8.942105804999999,0,1660.149357223719,3260.055563943156,0.01837095800009788,0,0.3737173817767432,0.7740369529215249,0.003433845566439343,0,0.3177748332081956,0.8052997142109722,0.01895855603162505
2023-01-02 16:00:00,400L,739943,Genentech,400000,0,400000,400000,0,0.0629,286.9815603,0.440815738,0.0228030614425999,0.463618799442599,0,4.385892729,52.49615346,1.058819528,0.236929093,32.87482866,7.18781709,121.2016718,3.827159455,25.67659599,4535.197358,0.000148958,66.4355545,19.33317274,29.55905224,25.45137413,15.08320982,0.017578849,2.347956419,50,7.170432248,61.54775471,3.837731757,36.98572918,37.14532349,441.6330597,1.05-1.10,Middle 60%,95.0815063000002,0,1,40,43.1412536135349,14.5106397091474,43.14125361353489,14.5106397091474,103309.86,13.18229721,0,2240.184497879602,4780.340093250436,0.007922565703139522,0,0.3419864136156153,0.8963537161993279,0.01086413327225962,0,0.3642691819229394,0.8337547606962833,0.007334967671611403
