Cell Line,ID,Titer_group,Titer_category,Run Time (hr),input_step,input_step_2000,input_step_400_2000,input_step_80_400_2000,glc,glc_after,glc_feed,osmo,vcd,lac,mu,qglc_poly,qlac_poly,base
CL G,314596,Bottom 20%,2,230,23,30,37,44,12.524208458225,35.9398933617695,23.4156849035445,429.5013709263383,3.571182649966416,111.24367251828882,-0.0077089691166675,0.1940253019569801,0.3720264938131747,560757.3889
CL G,314596,Bottom 20%,2,240,24,31,38,45,31.0318459834809,31.0318459834809,0.0,442.7848678131101,3.254279103342149,118.2374374648651,-0.0136324746510022,0.2153789877043703,0.4549875496793823,599862.8015
CL G,314596,Bottom 20%,2,250,25,32,39,46,26.8826540387219,26.8826540387219,0.0,451.22225240086647,3.009957067671763,122.7642475643444,-0.0224369339881318,0.2702843492692653,0.6260533174216398,633150.3979
80L,314837,Middle 60%,0,0,0,0,0,0,38.3735586935766,,0.0,284.5879511,0.17310954,3.15725212033747,0.0931442578933301,-5.173255844663578,2.880839011060274,0.0
80L,314837,Middle 60%,0,10,1,1,1,1,38.5245992306667,38.5245992306667,0.0,282.4924913,0.200607247,6.06320349689165,0.0383403213758369,-0.2932217356036455,1.378296676430967,0.0
80L,314837,Middle 60%,0,20,2,2,2,2,38.675639762206,38.675639762206,0.0,280.3970314,0.228104954,8.96915487344582,0.0280360194283886,1.710236103037227,0.8153824513970723,0.0
80L,314837,Middle 60%,0,30,3,3,3,3,32.592873420813,32.592873420813,0.0,278.7301661,0.390770817,11.0080813721136,0.0300651530152066,1.375499273283441,0.4692177412285176,0.0
80L,314837,Middle 60%,0,40,4,4,4,4,24.0680865028086,24.0680865028086,0.0,278.0545984,0.481551665,11.1478726243339,0.0282835964871226,0.7683923529571492,0.548801975607097,0.0
80L,314837,Middle 60%,0,50,5,5,5,5,31.5429038944026,31.5429038944026,0.0,279.5527258,0.699051659,18.296400732682,0.0225692975815788,-0.1539960377127843,0.6635579326553293,47.266529
80L,314837,Middle 60%,0,60,6,6,6,6,31.4456056417771,31.4456056417771,0.0,281.8037143,0.991916781,22.613904840142,0.028822277422628,-0.9427545410963756,0.7389432269799455,162.191426
400L,314837,Middle 60%,0,0,0,0,0,7,53.5760959890317,,0.0,302.4836662,0.226266561,9.84560392984014,0.10501590775989,-1.05975605788217,0.5072922396710557,0.0
400L,314837,Middle 60%,0,10,1,1,1,8,55.3833172306223,55.3833172306223,0.0,306.1703021,0.283048897,11.0790748445825,0.0230028817706742,-0.2557616000877538,0.5503966651367036,282.04
400L,314837,Middle 60%,0,20,2,2,2,9,55.3647086136459,55.3647086136459,0.0,307.2565396,0.332952673,13.0392132548845,0.0126756312228156,0.1991295889362725,0.651665168727538,282.04
400L,314837,Middle 60%,0,30,3,3,3,10,53.6703577954661,53.6703577954661,0.0,305.7805248,0.402128389,15.7162740230905,0.0258749526300388,0.4384021353255798,0.7418942586532481,282.04
400L,314837,Middle 60%,0,40,4,4,4,11,51.624002175892,51.624002175892,0.0,302.6932716,0.613460719,18.7857417406749,0.034563979123737,0.4198909559015184,0.6518402991906525,282.04
400L,314837,Middle 60%,0,50,5,5,5,12,49.3453043584449,49.34530435844491,0.0,297.4132399,0.807420433,23.7806150421847,0.0308281804529716,0.3841601055922811,0.646006300104506,282.04
400L,314837,Middle 60%,0,60,6,6,6,13,45.5194098114967,45.5194098114967,0.0,303.0207165,1.065735506,29.5043881549733,0.0268753629844733,0.3134645283008363,0.6225724329483738,734.650881
2000L,314837,Middle 60%,0,0,0,0,7,14,58.0784446257687,,0.0,312.6536164,0.337637409,12.2537926731793,0.1177383287362444,0.7964707257975029,0.525632731540232,114.719987
2000L,314837,Middle 60%,0,10,1,1,8,15,56.714591520682,56.714591520682,0.0,306.993239,0.497211868,14.7109856682948,0.0226743067710279,0.253195938675917,0.5563115049412144,0.0
2000L,314837,Middle 60%,0,20,2,2,9,16,55.8613257399142,55.8613257399142,0.0,304.4264203,0.663115386,17.9401287189165,0.0203297517479253,0.0825206189646616,0.5237539587354536,0.0
2000L,314837,Middle 60%,0,30,3,3,10,17,54.7870268211994,54.7870268211994,0.0,304.6922736,0.887534936,21.4755865341918,0.0367554814767983,0.0624249360011125,0.4389541590116791,198.311458
2000L,314837,Middle 60%,0,40,4,4,11,18,52.9796383689691,52.9796383689691,0.0,304.5502733,1.193481041,24.7375510546181,0.0365041533719858,0.1072014382183966,0.3380348723027102,1709.93566
2000L,314837,Middle 60%,0,50,5,5,12,19,53.8095546803881,53.8095546803881,0.0,307.6733756,1.488639405,30.2560759769094,0.0226302644523044,0.1829431685686322,0.2612200690134337,4119.158232
2000L,314837,Middle 60%,0,60,6,6,13,20,47.9804232331979,47.9804232331979,0.0,323.0335052,1.992220061,32.8906983348135,0.0366901513410478,0.2452464452692077,0.1736053103049208,7834.178362
CL G,314837,Middle 60%,0,0,0,7,14,21,57.9579098114967,57.9579098114967,0.0,314.40285302905767,0.9097275738477,15.419781045833876,0.041178973513471,0.1084807540530226,0.4967276842992123,0.0
CL G,314837,Middle 60%,0,10,1,8,15,22,57.9106728057905,57.9106728057905,0.0,315.5378572687921,1.2343505810176605,16.823982962750026,0.0374716227899709,0.1073967169262107,0.2684207624950908,0.0
CL G,314837,Middle 60%,0,20,2,9,16,23,50.6565009602788,50.6565009602788,0.0,317.48154519860725,1.6653920656819905,18.70922014947012,0.033630483016743,0.1090535262045379,0.1658028863916862,0.0
CL G,314837,Middle 60%,0,30,3,10,17,24,45.5356928939363,45.5356928939363,0.0,319.7809170771057,2.200074705596875,20.898880305618736,0.0297457032879183,0.1039297294021037,0.1008815789960896,0.0
CL G,314837,Middle 60%,0,40,4,11,18,25,50.9842193099314,50.9842193099314,0.0,322.1203575857027,2.8635399156935457,23.12978547672926,0.0258970847282413,0.0885466988531519,0.0561076112520661,0.0
CL G,314837,Middle 60%,0,50,5,12,19,26,48.7215807577876,48.7215807577876,0.0,323.9912380161778,3.531232114955817,25.172829874819296,0.0221540804930693,0.0768146072186918,0.0321311779575407,1975.65818
CL G,314837,Middle 60%,0,60,6,13,20,27,45.7889183651946,45.7889183651946,0.0,324.9895194191521,4.21400199427639,26.80378536352967,0.0185757957683732,0.0670618066003276,0.0187595944125381,16412.37041
CL G,314837,Middle 60%,0,70,7,14,21,28,40.1469709474011,40.1469709474011,0.0,325.0370220794002,4.779905371937047,27.72338642718449,0.0152109877707371,0.0646621938179283,0.0125025299374643,36367.96566
CL G,314837,Middle 60%,0,80,8,15,22,29,36.1112995325612,69.4151810620345,33.30388152947331,323.8892060299681,5.229839330264113,28.03502992930312,0.0120980657473582,0.0667385335545926,0.0096476778084281,43478.13103
CL G,314837,Middle 60%,0,90,9,16,23,30,65.3795096471946,65.3795096471946,0.0,322.656804062144,5.58434329198696,27.886744176368488,0.0092650909760473,0.0668532673001952,0.0083046822786806,50291.77418
CL G,314837,Middle 60%,0,100,10,17,24,31,66.2229723128844,66.2229723128844,0.0,321.2523596879695,5.816364307689482,26.917933521070868,0.0067297767652279,0.0650048773899652,0.0082148440475436,53267.38033
CL G,314837,Middle 60%,0,110,11,18,25,32,63.8545931859055,63.8545931859055,0.0,317.5214613857344,5.90841490515316,25.598182855810727,0.0044994884539374,0.0666601011867363,0.0097985737685825,54485.18089
CL G,314837,Middle 60%,0,120,12,19,26,33,60.6634764870445,60.6634764870445,0.0,311.5710851831231,5.919820166174175,25.460682891451174,0.0025712434118261,0.0713395737523088,0.0130785144950346,57852.3133899999
CL G,314837,Middle 60%,0,130,13,20,27,34,55.9503727325207,55.9503727325207,0.0,308.8750117184504,5.885381429142917,26.73998204952536,0.0009317110391575,0.0792353824958429,0.0184990971631999,67208.07289
CL G,314837,Middle 60%,0,140,14,21,28,35,49.5853561746486,49.5853561746486,0.0,308.868689989491,5.866998861424577,28.57298167408709,-0.0004427872331914,0.0775459495984378,0.0229621186698324,80849.5266
CL G,314837,Middle 60%,0,150,15,22,29,36,44.0772456426652,44.0772456426652,0.0,304.5287050149132,5.865199754681827,30.385631887192098,-0.0015862779437305,0.0852820713257254,0.031585825064449,96461.82831
CL G,314837,Middle 60%,0,160,16,23,30,37,39.631195708164,39.631195708164,0.0,305.6193456537451,5.824448648672141,33.28886193310399,-0.0025431356003565,0.0817856320343553,0.0372694372015018,116945.3912
CL G,314837,Middle 60%,0,170,17,24,31,38,32.0437616121583,32.0437616121583,0.0,311.7686464706498,5.705773771345648,37.06623208342947,-0.0033680826803527,0.0892047119953849,0.04922312466165,145137.137499999
CL G,314837,Middle 60%,0,180,18,25,32,39,26.8195309009969,26.8195309009969,0.0,320.1732595230753,5.523029590014496,41.974115162019,-0.0041261896303891,0.0968389761097783,0.0637776725398333,178302.1198
CL G,314837,Middle 60%,0,190,19,26,33,40,19.6132728746197,19.6132728746197,0.0,328.127684740436,5.2725487668488125,47.75038590007247,-0.0048928748665226,0.0965561798984966,0.0749450727413254,223331.851999999
CL G,314837,Middle 60%,0,200,20,27,34,41,15.5776014597798,38.6060453241185,23.028443864338698,335.6133045092911,4.928714471989218,53.728851294925605,-0.0057539047741968,0.1009129158619593,0.0913077746754977,256665.784499999
CL G,314837,Middle 60%,0,210,21,28,35,42,34.5703739092786,34.5703739092786,0.0,343.1573429080201,4.510348517321932,59.68487369359692,-0.0068053937082419,0.1114002343033297,0.1164040141921573,295084.769
CL G,314837,Middle 60%,0,220,22,29,36,43,29.5034302715424,29.5034302715424,0.0,349.4551091455096,4.065804099460571,65.17945128812244,-0.008153803992875,0.1235914367075132,0.1479441326154061,323848.8135
CL G,314837,Middle 60%,0,230,23,30,37,44,24.0829074635316,24.0829074635316,0.0,354.1146115393079,3.680965883810603,69.89689326166922,-0.0099159459216998,0.1530851892481437,0.2084877498796147,351639.4308
CL G,314837,Middle 60%,0,240,24,31,38,45,19.024935306068,19.024935306068,0.0,356.8075250258467,3.321797349934493,73.70171367552962,-0.012218977757707,0.178730233989656,0.2753138672454757,375618.5425
CL G,314837,Middle 60%,0,250,25,32,39,46,14.626490991141,14.626490991141,0.0,357.63767778986204,3.0807131786382485,76.54267724909093,-0.0152004057332738,0.1944751807351791,0.3371299058674929,415569.0692
80L,314838,Bottom 20%,2,0,0,0,0,0,37.7070298630076,,0.0,293.5993671,0.148097701,5.45339964476021,0.1165248378114919,-4.308336485109556,2.334465331140418,0.0
80L,314838,Bottom 20%,2,10,1,1,1,1,37.2892994071804,37.2892994071804,0.0,288.7662255,0.217063224,8.20640613898756,0.0413792554376196,-0.8202365178777102,1.486503680605381,0.0
80L,314838,Bottom 20%,2,20,2,2,2,2,36.8715689513532,36.8715689513532,0.0,283.933084,0.272558724,10.9594126332149,0.027481664068423,0.2983108257874105,1.222973610359182,0.0
80L,314838,Bottom 20%,2,30,3,3,3,3,36.4031857445769,36.4031857445769,0.0,280.6459325,0.283567888,14.6348205595026,0.0323259460458517,0.8042154677915769,1.166688529859318,0.0
80L,314838,Bottom 20%,2,40,4,4,4,4,32.9041737660694,32.9041737660694,0.0,279.4554563,0.574907718,18.8299208148312,0.032972044911471,0.4386618967191158,0.5317464320169852,0.0
80L,314838,Bottom 20%,2,50,5,5,5,5,32.094339411399,32.094339411399,0.0,277.8326441,0.759523091,19.957124134103,0.0260459654064612,0.2049196911339302,0.3462982447786748,2.642474
80L,314838,Bottom 20%,2,60,6,6,6,6,30.8513807866515,30.8513807866515,0.0,278.5845238,0.770758432,23.6667417628774,0.0277397734716177,-0.0743912916650717,0.2766107158586917,93.414724
400L,314838,Bottom 20%,2,0,0,0,0,7,56.6141562867736,,0.0,300.6853204,0.196553535,10.8866958259325,0.1372041313845479,1.162094312193967,0.4274560229433907,0.0
400L,314838,Bottom 20%,2,10,1,1,1,8,53.5295195164191,53.5295195164191,0.0,303.3678838,0.287051281,12.0725853685612,0.0385913773761902,0.5641802532540422,0.3890028100222144,0.0
400L,314838,Bottom 20%,2,20,2,2,2,9,52.4382358844556,52.4382358844556,0.0,302.6650932,0.351419724,13.3191604240674,0.0143380290388794,0.334692202305141,0.4319127161113653,0.0
400L,314838,Bottom 20%,2,30,3,3,3,10,53.4131109704922,53.4131109704922,0.0,297.193538,0.37894265,14.8649755883658,0.0191873476861058,0.2518061134257669,0.5393287613362461,0.0
400L,314838,Bottom 20%,2,40,4,4,4,11,50.7286572026465,50.7286572026465,0.0,301.0707593,0.553922764,17.109323223801,0.0258639850410483,0.1721477690663835,0.4864212848843332,0.0
400L,314838,Bottom 20%,2,50,5,5,5,12,48.9043983880636,48.9043983880636,0.0,295.8803073,0.67190028,20.8513151309946,0.0250739832365743,0.1747683715934711,0.5164130979923182,0.0
400L,314838,Bottom 20%,2,60,6,6,6,13,48.9514250205377,48.95142502053771,0.0,295.7111351,0.878667134,24.203976187833,0.0255047748152389,0.1839503480974605,0.4973322669849732,356.938815
2000L,314838,Bottom 20%,2,0,0,0,7,14,65.2231045871356,,0.0,307.69757,0.262265507,12.2598668405861,0.226285337865111,1.454303152490025,0.9640248861779962,0.0
2000L,314838,Bottom 20%,2,10,1,1,8,15,62.6227533359976,62.6227533359976,0.0,308.5812224,0.39842285,14.825488599023,0.0535275208065672,0.7558307617151173,0.6020702008179363,0.0
2000L,314838,Bottom 20%,2,20,2,2,9,16,59.2472927906925,59.2472927906925,0.0,308.5547955,0.529727734,17.1845582815275,0.0103459387978235,0.4675669271055936,0.4726776969426391,0.0
2000L,314838,Bottom 20%,2,30,3,3,10,17,56.3620189724461,56.3620189724461,0.0,306.8844804,0.721855259,19.7236156527531,0.0249636034009551,0.3062141871655168,0.393938191902145,0.0
2000L,314838,Bottom 20%,2,40,4,4,11,18,55.1831425764337,55.1831425764337,0.0,304.1886494,1.023827549,22.9359060723801,0.0455478458652454,0.2160693021073964,0.3338512783125058,1169.618913
2000L,314838,Bottom 20%,2,50,5,5,12,19,52.7090940962277,52.70909409622769,0.0,305.9127874,1.319479752,26.8372009769094,0.0402103171271852,0.1881115009362735,0.3203609801909624,3995.355821
2000L,314838,Bottom 20%,2,60,6,6,13,20,49.6363213326228,49.6363213326228,0.0,315.4547718,1.747334286,31.4307616230017,-0.0029930121895271,0.172844521878051,0.3016465892253599,7871.276288
CL G,314838,Bottom 20%,2,0,0,7,14,21,58.150525544528,58.150525544528,0.0,308.8296821435451,0.8063919862376224,17.521921700884104,0.0398938957559528,-0.1689777904183764,0.3580978630535084,0.0
CL G,314838,Bottom 20%,2,10,1,8,15,22,60.619317258376,60.619317258376,0.0,309.41345002697614,1.037960016509481,19.733609577474,0.0375278870785176,-0.0147536562307567,0.180292364919143,0.0
CL G,314838,Bottom 20%,2,20,2,9,16,23,58.6848757188214,58.6848757188214,0.0,310.4104183596882,1.464473858542389,22.3289469239162,0.0344902093306533,0.057418483260553,0.130771940029524,0.0
CL G,314838,Bottom 20%,2,30,3,10,17,24,55.8062772819112,55.8062772819112,0.0,312.17405893020543,2.012334881618528,25.077686560587765,0.0310040962144135,0.0910382720493688,0.0841362844452435,225.306242
CL G,314838,Bottom 20%,2,40,4,11,18,25,53.8999973134394,53.8999973134394,0.0,314.4844393567239,2.6082002828728825,27.48212226774402,0.0272664602598555,0.0963024954890471,0.0539391584286591,4086.596501
CL G,314838,Bottom 20%,2,50,5,12,19,26,50.0304555995914,50.0304555995914,0.0,317.3911012358558,3.2459689167388714,29.79194109793876,0.0234478928250399,0.1111953705646323,0.0457547597005699,16481.50783
CL G,314838,Bottom 20%,2,60,6,13,20,27,42.8872830935411,42.8872830935411,0.0,320.37397167976314,3.90789809985232,31.55733279921373,0.019692664096031,0.1032790907384484,0.0357722691767616,38139.70715
CL G,314838,Bottom 20%,2,70,7,14,21,28,41.9229617775705,72.7457437332475,30.822781955676994,321.91845074235835,4.525193467899739,31.341894436497395,0.0161187230868963,0.0890845237868787,0.0288330978316101,58810.35996
CL G,314838,Bottom 20%,2,80,8,15,22,29,67.3540789093896,67.3540789093896,0.0,324.1569697949332,5.054053003869663,30.314742480668485,0.0128176976397071,0.0929737418867171,0.0303650478364278,71244.51584
CL G,314838,Bottom 20%,2,90,9,16,23,30,67.2366791558427,67.2366791558427,0.0,324.6523023897072,5.528811084505207,26.753771988612257,0.0098548944245379,0.095512572302231,0.0331650557034095,81869.06433
CL G,314838,Bottom 20%,2,100,10,17,24,31,61.6235143986322,61.6235143986322,0.0,324.89537184358977,5.934284823728066,28.835241719291528,0.0072692989394667,0.0939873049613066,0.0358544497417946,89435.1075
CL G,314838,Bottom 20%,2,110,11,18,25,32,60.6897426674659,60.6897426674659,0.0,325.1086809818238,6.178204639644193,33.50249419477217,0.0050735755105752,0.1091395556216236,0.046625801517048,97110.8123
CL G,314838,Bottom 20%,2,120,12,19,26,33,55.257176036324,55.257176036324,0.0,327.2188394258494,6.2884038912968245,36.49923872337104,0.0032540672919483,0.1040218165283654,0.0502835369713269,111030.0266
CL G,314838,Bottom 20%,2,130,13,20,27,34,50.3854807167121,50.3854807167121,0.0,331.07454721351314,6.322851879594388,40.33947438317521,0.0017707962656746,0.1013716396510294,0.0557236444895143,144350.5916
CL G,314838,Bottom 20%,2,140,14,21,28,35,37.1521789393636,37.1521789393636,0.0,337.0302628938322,6.2394694530536805,45.96286683738706,0.0005574632418461,0.1071092353411119,0.0670818884504292,184760.4054
CL G,314838,Bottom 20%,2,150,15,22,29,36,27.4187651313306,27.4187651313306,0.0,346.82844223963497,6.169538862216188,52.37991507411499,-0.0004785521414416,0.1128906134568186,0.0805783806186886,235534.4226
CL G,314838,Bottom 20%,2,160,16,23,30,37,23.3407408690246,23.3407408690246,0.0,358.27654263397034,6.105295068351858,59.15868903942547,-0.00145619141809,0.114358078039698,0.0929855144267412,325009.3414
CL G,314838,Bottom 20%,2,170,17,24,31,38,10.625456915118,32.9848916994546,22.3594347843366,374.5322312328167,5.902046160709178,66.85953987383934,-0.0025207172939963,0.1206002241518661,0.1116362729040584,431399.2963
CL G,314838,Bottom 20%,2,180,18,25,32,39,27.5932268755967,27.5932268755967,0.0,393.41756807762704,5.57074510021615,75.71918883340315,-0.0038437136470547,0.1368918806595499,0.144187993186315,515559.8199
CL G,314838,Bottom 20%,2,190,19,26,33,40,20.9054039055041,20.9054039055041,0.0,412.6967525888882,5.112987689348305,85.57820824917327,-0.0056230855271559,0.142754429082543,0.1710735299742413,590210.8514
CL G,314838,Bottom 20%,2,200,20,27,34,41,11.9204916738826,11.9204916738826,0.0,431.74564982198285,4.510420992754103,96.00379547015412,-0.008083059156187,0.1424581239795881,0.1943132340283845,669629.9121
CL G,314838,Bottom 20%,2,210,21,28,35,42,6.10523372752873,31.4666085670582,25.361374839529468,449.2110717810596,3.928420734104303,106.50199984676031,-0.0114741819280316,0.1532487690649235,0.2381797735851064,733825.0574
CL G,314838,Bottom 20%,2,220,22,29,36,43,26.0749437432003,26.0749437432003,0.0,464.2710445865197,3.3397989709652123,116.73375943170431,-0.0160733224085701,0.1818091613278964,0.3225780636087171,795464.7522
CL G,314838,Bottom 20%,2,230,23,30,37,44,18.6958205555185,18.6958205555185,0.0,476.370287195681,2.757107490292684,126.36904712147036,-0.022183670335679,0.2048837751963113,0.41616812454337,848738.5986
CL G,314838,Bottom 20%,2,240,24,31,38,45,14.5097611514465,35.3285094363048,20.818748284858298,485.88274407636777,2.2492563584094114,135.77743520983714,-0.0301347366192316,0.3003365824972874,0.7011923446803964,897618.6237
CL G,314838,Bottom 20%,2,250,25,32,39,46,29.9368446124469,29.9368446124469,0.0,492.8338643463089,1.8535452478081804,144.06614347431463,-0.0402823533410978,0.4118898583106072,1.111241317703752,934242.0209
80L,315510,Middle 60%,0,0,0,0,0,0,40.0846627755944,,0.0,292.2659683,0.128999073,1.80625565053286,0.1201555558852104,-3.956210073687141,4.237805370711976,0.0
